News;Timestamp;Ueberschrift;Link;Old;Year
 Am Freitag, den 29. Januar 2010, gegen 14.00  Uhr, kam eine 89-jährige Frau vom Einkauf zurück an ihre Haustür in  der Körnerstraße. Als sie die Tür geöffnet hatte, kam ihr vom Treppenhaus ein Mann  entgegen, stieß die Frau um und entriss ihr die Handtasche. Bei dem  Sturz zog sich die Geschädigte eine Platzwunde am Kopf zu. Diese  wurde später von der Besatzung eines Rettungswagens behandelt. Der Täter erbeutete eine Damenhandtasche mit 90 EUR Bargeld. Nach  Angaben der Geschädigten hatte der Unbekannte schwarze Haare und trug eine schwarze Jacke mit Kapuze. (Manfred Füllhardt, 069-75582116) ;2010-01-30 12:54:00;POL-F: 100130 - 133 Frankfurt-Westend: Handtaschenraub;"https://www.presseportal.de/blaulicht/pm/4970/1553314
";False;2010
 Eine 48-jährige Frau aus Bad Homburg ging am  Donnerstag, den 28. Januar 2010, gegen 20.30 Uhr, von der  U-Bahnhaltestelle Grüneburgweg über die Fichardstraße.    In Höhe der Hausnummer 62 griff sie unvermittelt ein bislang  unbekannter Täter von hinten an und hielt ihr ein Messer an den Hals. Der Täter forderte die Herausgabe der Handtasche. Die 48-Jährige rief nun laut um Hilfe, was den Täter veranlasste ohne Beute in Richtung  Eschersheimer Landstraße zu flüchten. Zeitgleich begann auch ein  anderer Unbekannter auf der gegenüberliegenden Straßenseite in  Richtung Eschersheimer Landstraße zu rennen. Die Geschädigte erlitt  bei der Tat eine kleine Schnittwunde am Kinn.    Die Geschädigte, die bei einer Frankfurter Firma arbeitet und  ursprünglich aus New York stammt, gab an, die dortigen Umstände  gewöhnt zu sein und aus diesem Grund erst am 29. Januar zur  Anzeigenerstattung auf dem Revier erschienen zu sein.    Täterbeschreibung:    1. Täter: Etwa 170 cm groß, bekleidet mit dunkler Winterjacke mit  heller Kapuze.    2. Täter: (Mutmaßlicher Mittäter) Etwa 165 cm groß und 14-16 Jahre alt. Vermutlich Nordafrikaner, bekleidet mit heller Jacke und heller  Kappe. (Manfred Füllhardt, 069-75582116) ;2010-01-29 14:37:00;POL-F: 100129 - 130 Frankfurt-Nordend: Versuchter Handtaschenraub;"https://www.presseportal.de/blaulicht/pm/4970/1553036
";False;2010
" Wenig bis gar kein Verständnis brachte ein  26-Jähriger dafür auf, dass ihn eine Zivilstreife ob seiner  ""Fahrkünste"" am vergangenen Dienstag aus dem Verkehr zog. Der aus Kroatien stammende Mann war den Beamten gegen 23.00 Uhr im  Rahmen einer Streifenfahrt an der Konstablerwache durch seine  unkonventionelle Fahrweise aufgefallen und deshalb einer Kontrolle  unterzogen worden. Da der 26-Jährige ungewöhnlich nervös war und  reichliche Ausfallerscheinungen zeigte, wurde wegen des Verdachts auf Drogenkonsum eine Blutentnahme durchgeführt und der Führerschein  beschlagnahmt. Bei der Durchsuchung seines Pkw fanden die Beamten in  einem Hohlraum unter dem Schaltknauf insgesamt 49 Gramm Haschisch. Er selbst hatte 1.600.- Euro in 50 Euro Scheinen in der Jacke - beides  wurde sichergestellt. Doch anstatt sich über sein Verhalten Gedanken zu machen, kündigte  der junge Mann an, dass die Polizei fortan häufiger mit ihm zu tun  haben werde. Insbesondere wolle er- auch ohne Führerschein - weiter  Auto fahren und sich auch künftig seine Drogen an der Konstablerwache besorgen; dass lasse er sich von niemandem verbieten. Nach diesem  Vortrag wurde er schließlich auf freien Fuß gesetzt.    Einen Tag später machte er seine ""Drohung"" insoweit wahr, als das  er von Drogen benebelt im Polizeipräsidium erschien und völlig  verwirrt die Herausgabe angeblich sichergestellter Gegenstände  forderte.    Bleibt abzuwarten, wie die nächste Aktion aussehen wird. (Manfred Vonhausen/-82113) ";2010-01-29 14:31:00;POL-F: 100129 - 132 Innenstadt: Uneinsichtiger Drogenkonsument;"https://www.presseportal.de/blaulicht/pm/4970/1553033
";False;2010
 Nach einer Serie von bislang mindestens sechs  Gepäckdiebstählen wurde ein 30 Jähriger auf frischer Tat bei einer  Einreisekontrolle festgenommen.    Mitarbeitern des Hauptzollamtes war der drogenabhängige Mann bei  der Einreisekontrolle aufgefallen. Bei näherem Hinsehen, stellten die Beamten fest, dass die beiden vom Beschuldigten mitgeführten Koffer  nicht seine eigenen waren.    Im Rahmen einer Sichtung der Videoüberwachung konnten dem  Tatverdächtigen vier weitere Gepäckdiebstähle nachgewiesen werden.  Die Durchsuchung des 30- Jährigen förderte dann auch mehrere  gestohlene Gegenstände, unter anderem eine Festplatte, Bargeld in  verschiedenen ausländischen Währungen und ein Pfandschein für Schmuck zu Tage.    Auf Grund seiner Abhängigkeit von harten Drogen, musste der  Beschuldigte zuerst einer eingehenden Untersuchung nebst  Drogensubstitution zugeführt werden, bevor er in die Haftzellen  eingeliefert werden konnte. (Alexander Löhr, 069/ 755- 82117) ;2010-01-29 14:29:00;POL-F: 100129 - 131 Flughafen: Gepäckdieb festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/1553029
";False;2010
 Zwei Flaschen Perlwein sind die Beute eines  rabiaten Ladendiebes, der heute Morgen in einem Discounter eine  Kassiererin verletzte.    Der etwa 40 - 45 Jahre alte Mann betrat den Markt in der Straße  Alt-Fechenheim gegen 07.20 Uhr, holte die beiden Flaschen aus einem  Karton und ging zur Kasse. Hier bat ihn die in einem Gang befindliche Kassiererin die Ware auf  das Band zu legen. Als sie dann zu ihrer Kasse kam wurde sie von dem  Unbekannten so fest zur Seite gestoßen, dass sie gegen den Umbau des  Kassenbereiches stürzte. Hierbei erlitt sie heftige Schmerzen im  Rückenbereich und muss sich in ärztliche Behandlung begeben. Der  Täter verließ den Discounter mit dem Perlwein und flüchtete in  Richtung der Kleestraße.    Bei dem Täter soll es sich um einen 1,55 m kleinen Mann mit einem  auffällig pickeligen Gesicht handeln. Er war bekleidet mit einer  knielangen blauen Jacke, Bluejeans und einer schwarzen Wollmütze.  Zudem führte er eine schwarze Umhängetasche mit. Eine sofort  eingeleitete Fahndung verlief erfolglos.    Das zuständige 7. Polizeirevier bittet um Hinweise unter der  Telefonnummer 069 - 755 10700 (André Sturmeit, Telefon 069 - 755 82112) ;2010-01-29 14:27:00;POL-F: 100129 - 129 Fechenheim: Rabiater Ladendieb;"https://www.presseportal.de/blaulicht/pm/4970/1553022
";False;2010
 Am gestrigen Donnerstagabend hat die Frankfurter Polizei in Zusammenarbeit mit der Steuerfahndung und der  Amtsanwaltschaft Frankfurt am Main einen Bordellbetrieb in der  Elbestrasse kontrolliert. Grundlage der Maßnahmen war ein  Durchsuchungsbeschluss des Amtsgerichts Frankfurt am Main, der unter  Leitung der Ermittlungsgruppe Milieu, vormals AG- Laterne,  vollstreckt wurde.    Insgesamt wurden durch die Beamten 63 Prostituierte, teils in  Anwesenheit von Freiern angetroffen und kontrolliert. Zwölf Personen  wurden vorläufig festgenommen und in dreizehn Fällen wurde eine  Strafanzeige erstellt. Bei den festgestellten Zuwiderhandlungen  handelt es sich um Verstöße gegen das Betäubungsmittelgesetz,  Diebstahl, Falschgeld, Urkundenfälschung und Verstöße gegen  Meldegesetze. Umfangreiche Ermittlungen schließen sich aktuell noch  an diese Maßnahme in einem der größten Frankfurter Bordellbetriebe  an. Für die Dauer der Maßnahme musste die Elbestrasse für den  Fahrzeugverkehr gesperrt werden, während eine große Anzahl von  Schaulustigen die Polizeiaktion vor Ort verfolgten.    Die gestrige erfolgreiche Durchsuchungsmaßnahme schließt sich  nahtlos an die Einsätze des letzten Jahres an, bei denen durch Beamte der damaligen AG- Laterne eine Vielzahl von Bordellbetrieben, aber  auch die Bereiche der Straßenprostitution kontrolliert wurden.  Nachdem die AG- Laterne nun in die Regelorganisation des  Polizeipräsidiums Frankfurt integriert wurde- wir berichteten- werden auch in Zukunft weitere Kontrollen folgen. (Alexander Löhr, 069/ 755- 82117) ;2010-01-29 14:25:00;"POL-F: 100129 - 128 Bahnhofsgebiet: Razzia in Bordellbetrieb; 12 Festnahmen";"https://www.presseportal.de/blaulicht/pm/4970/1553020
";False;2010
 In einem Stadtbus der Linie 39 kam es am  gestrigen Donnerstagnachmittag, um 14.45 Uhr,  zunächst zu einer  verbalen Auseinandersetzung zwischen einer Gruppe von vier Mädchen  und einer 17-jährigen, die sich in Begleitung ihrer 41-jährigen  Mutter im Bus befand. Die Kommunikation der Beteiligten fand in  türkischer Sprache statt.    Die verbale Auseinandersetzung mündete im weiteren Verlauf in  Beleidigungen und körperliche Übergriffe auf die Geschädigten in der  Form, dass die 17-jährige geschlagen und an den Haaren gezogen wurde.    An der Haltestelle Hügelstraße stiegen die beiden Geschädigten aus dem Bus aus. Die vier Mädchen stiegen ebenfalls aus dem Bus aus. Drei aus der Gruppe setzten die Beleidigungen gegen die 41-jährige Frau  weiter fort. Die 17-jährige wurde von der vierten Täterin bis auf den Treppenabgang zu Unterführung verfolgt und dort die Treppe hinunter  gestoßen. Das Opfer zog sich eine Platzwunde am Kopf und Schmerzen im Nackenbereich zu.    Zwei couragierten Zeugen gelang es zunächst die Gruppe kurz  festzuhalten. Den Täterinnen gelang jedoch die Flucht in Richtung  Fontanestraße.    Die  jugendlichen Täterinnen werden auf 15-16 Jahre alt geschätzt. Zwei der Mädchen hatten ein osteuropäisches Erscheinungsbild. Bei den beiden anderen Mädchen soll es sich um Türkinnen handeln.    Zeugen des Vorfalles werden gebeten sich mit dem 12. Polizeirevier in Verbindung zu setzen. Das Revier ist unter Tel. 069-755-11200 zu  erreichen. (Alexander Kießling, Telefon: 069-755 82114) ;2010-01-29 14:24:00;POL-F: 100129 - 127 Eschersheim:  Beleidigungen im Linienbus enden mit verletztem Opfer;"https://www.presseportal.de/blaulicht/pm/4970/1553019
";False;2010
 Am Donnerstag, den 28. November 2010, gegen  22.00 Uhr, klingelte es an der Wohnungstür einer 39-jährigen Frau in  der Florstädter Straße. Über die Sprechanlage meldete sich ein der Frau unbekannter Mann und  gab in türkischer Sprache an, dass ihr Wagen verkehrsbehindert  geparkt sei. Die Geschädigte verließ daraufhin das Haus, um die Angaben des Mannes zu überprüfen. Sie erkannte sofort, dass der Unbekannte eine  Schusswaffe in der Hand hielt, weswegen sie umgehend zurück ins Haus  lief. Hierbei gab der Täter mehrere Schüsse auf die Frau ab, die  dabei an den Beinen verletzt wurde. Die Geschädigte konnte sich noch  in ihre Wohnung retten und die Tür verschließen. Der unbekannte  Schütze flüchtete anschließend. Die Söhne der Geschädigten  verständigten den Polizeinotruf.    Täterbeschreibung:    28-35 Jahre alt und 165-170 cm groß. Vermutlich Türke. Bekleidet  mit einer schwarzen Jacke und einer schwarzen Mütze.    Die Ermittlungen in der Sache dauern an. (Manfred Füllhardt, 069-75582116) ;2010-01-29 08:06:00;POL-F: 100129 - 126 Frankfurt-Bornheim: Versuchtes Tötungsdelikt;"https://www.presseportal.de/blaulicht/pm/4970/1552559
";False;2010
" Eine angemeldete Demonstration und das  Bundesligaspiel Eintracht Frankfurt gegen den 1. FC Köln werden am  kommenden Samstag die Frankfurter Polizei beschäftigen. Zur Bewältigung dieser Langen werden Einsatzkräfte aus ganz Hessen  sowie aus benachbarten Bundesländern erwartet.    Für den frühen Samstagnachmittag, dem 30. Januar, zwischen 13:00  Uhr und 19:00 Uhr, wurde bei der Versammlungsbehörde der Stadt  Frankfurt ein Demonstration angemeldet, die an der Universität im  Stadtteil Bockenheim beginnen soll. Der Veranstalter erwartet 1.500  Teilnehmer, teilweise Autonome aus dem gesamten Bundesgebiet.    Nach einer Auftaktveranstaltung auf dem Campus der Johann-Wolfgang Goethe-Universität und weiteren drei Zwischenkundgebungen entlang der Strecke, wird sich dieser Aufzug über folgende Straßen wieder zurück  zum Ausgangsort bewegen:    Bockenheimer Warte (Universität) - Bockenheimer Landstraße -  Taunusanlage - Junghofstraße - Neue Mainzer Str. - Große Gallusstraße - Rossmarkt - Börsenstraße - Taubenstraße - Eschersheimer Landstraße  - Bremer Straße - Reuter Weg - Bockenheimer Landstraße zurück zur  Ausgangsörtlichkeit Bockenheimer Warte (Uni).    Aufgrund der bundesweiten Mobilisierung befürchtet die Polizei  einen unfriedlichen Verlauf durch linksorientierte Personen und  Gruppen, die nicht den friedfertigen Charakter einer Demonstration im Auge haben, sondern entlang der Demonstrationsstrecke  Sachbeschädigungen und direkte Angriffe auf Polizeibeamte  beabsichtigen. Mit einer Anwesenheit von einigen hundert Personen  dieses Klientels wird gerechnet. Daher stehen der Frankfurter Polizei für diesen Einsatz einige  Hundertschaften zur Verfügung, auch erfahrene Einsatzkräfte  benachbarter Bundesländer.    Teilweise parallel zu dieser Veranstaltung findet um 15:30 Uhr das Bundesligafußballspiel Eintracht Frankfurt gegen den 1. FC Köln  statt. Es werden rund 51.000 Zuschauer erwartet. Darunter werden sich auch Problemfans befinden.    Nach Erkenntnissen der Polizei ist das Verhältnis der Problemfans  beider Mannschaften, die zur Gewalt neigen und diese auch bewusst  suchen, als feindschaftlich zu bezeichnen. Daher ist das Spiel  polizeilich als ""Risikospiel"" eingestuft.    Auch hier sind zwischen dem Hauptbahnhof Frankfurt und den  sonstigen Bahnhöfen der Umgebung einige hundert zusätzliche  Einsatzkräfte, einschließlich Bundespolizei, vor, während und nach  dem Spiel präsent und werden die erforderlichen Maßnahmen treffen.    Durch diese beiden Ereignisse bedingt, wird es in der Innenstadt,  insbesondere im Umfeld der Demonstrationsstrecke zu erheblichen  Verkehrsbehinderungen kommen. Die Polizei empfiehlt daher,  abgestellte Fahrzeuge gegebenenfalls so frühzeitig umzuparken, dass  diese gegebenenfalls jederzeit benutzt werden können.    Während der gesamten Einsatzdauer muss in der gesamten Innenstadt  mit einem erhöhten Aufkommen an Polizeifahrzeugen  gerechnet werden. Verkehrskräfte werden zwar versuchen den Fahrzeugverkehr rechzeitig  ab- oder umzuleiten, trotzdem muss in den Nachmittagsstunden bis in  den frühen Abend hinein mit erheblichen Verkehrsbeeinträchtigungen in Frankfurt am Main gerechnet werden. Die Polizei wird die aktuelle Verkehrssituation über die bekannten  Radiosender mit Verkehrswarnfunk zeitnah bekannt geben. Grundsätzlich gilt die Empfehlung, möglichst öffentliche  Verkehrsmittel zu benutzen oder weiträumig die Innenstadt zu  umfahren. (Jürgen Linker, 069-75582100) ";2010-01-28 13:27:00;POL-F: 100128 - 125 Frankfurt-Innenstadt: Polizei befürchtet am kommenden Samstag bei Demo und Fußballspiel gewalttätige Auseinandersetzungen  - erhebliche Verkehrsbehinderungen werden erwartet;"https://www.presseportal.de/blaulicht/pm/4970/1552184
";False;2010
 Die Spur zu zwei mutmaßlichen Einbrechern fanden Polizeibeamte heute kurz nach Mitternacht im frischen Schnee der  Grempstraße. Diese führte von der Eingangstür eines  Kosmetikgeschäftes direkt in einen Hinterhof der angrenzenden  Ginnheimer Straße. Hier kauerten hinter einem Holzzaun ein  18-Jähriger marokkanischer Herkunft sowie ein 26-jähriger Deutscher,  um sich zu verstecken.    Die Polizei war zuvor von einem aufmerksamen Anwohner verständigt  worden, als sich die beiden an der Eingangstür zu schaffen machten.  Scheinbar hatten sie den Zeugen bemerkt und flohen, ohne in das  Geschäft einzudringen, kurz bevor die Beamten eintrafen.    Beide sind einschlägig polizeibekannt und waren erst am 15. Januar 2010 bei einem Einbruchsversuch in eine Kindertagesstätte an der  Krifteler Straße festgenommen worden. Wir berichteten in unserer  Pressemeldung 064 vom 15. Januar 2010.    In ihrer polizeilichen Vernehmung räumten sie den erneuten  Einbruchsversuch und einen weiteren Versuch in der Nähe ein. Außerdem sollen die beiden Fahrräder aus anderen Straftaten der letzten Tage  stammen. Die Kriminalpolizei hat die Ermittlungen übernommen. (André Sturmeit, 069-75582112) ;2010-01-28 13:26:00;POL-F: 100128 - 124 Frankfurt-Bockenheim: Zwei mutmaßliche Einbrecher festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/1552183
";False;2010
 Eine Handtasche mit 5 EUR Bargeld, einer  Nikon-Spiegelreflexkamera sowie weiterer persönlicher Gegenstände war die Beute eines brutalen Straßenräubers, der heute, kurz nach  Mitternacht, eine 22-Jährige überfiel. Er konnte unerkannt flüchten.    Die junge Frau war gegen 00.20 Uhr zu Fuß auf dem Weg von  Zeilsheim in Richtung Sindlingen zum S-Bahnhof-Zeilsheim unterwegs.  Etwa in Höhe des Parkplatzes am Bahnhof kam unvermittelt ein  Unbekannter von hinten angerannt und versuchte sofort, der Frau die  über die Schulter getragene Handtasche zu entreißen. Da sich die  Überfallene jedoch wehrte und die Handtasche festhielt entwickelte  sich ein Gerangel, in dessen Verlauf sie zu Boden ging. Um dennoch an seine Beute zu gelangen trat der Unbekannte nunmehr solange auf die  am Boden Liegende ein, bis sie schließlich die Tasche loslassen  musste. Danach flüchtete er zu Fuß in Richtung Zeilsheim.    Der Täter wird als höchstens 18 Jahre alt, ca. 180 cm groß und  schlank beschrieben. Er hatte dunkelblonde Haare und eine auffallend  blasse Haut, trug dunkle Kleidung.    Glücklicherweise wurde die Überfallene bei der Attacke nicht  schwer verletzt. (Manfred Vonhausen, 069-75582113) ;2010-01-28 13:25:00;POL-F: 100128 - 123 Frankfurt-Höchst: 22-Jährige wird Opfer eines brutalen Straßenräubers;"https://www.presseportal.de/blaulicht/pm/4970/1552181
";False;2010
