Hauptartikel;Timestamp;Ueberschrift;Link;Old;Year
" (fue) Am Montag, den 25. Januar 2016, gegen 17.25 Uhr, war ein 15-jähriger Frankfurter mit seinem Mountainbike auf der Flaischlenstraße unterwegs. Als er dort an einem geparkten Pkw vorbeifahren wollte, wurde bei dem Fahrzeug die Fahrertür geöffnet. Der junge Mann blieb mit dem Lenker an der Tür hängen und fiel kopfüber nach vorne über das Fahrrad. Nach Angaben des Radfahrers erkundigte sich der Fahrer des Wagens mit einem kurzen ""geht es"" nach den Umständen, schloss dann aber die Tür und fuhr davon. Bei dem Wagen könnte es sich um einen dunklen VW Phaeton mit MTK-Kennzeichen gehandelt haben. Zeugen, die Angaben zum Unfallgeschehen, dem flüchtigen Fahrzeug bzw. zu dessen Fahrer machen können, werden gebeten, sich mit dem 10. Polizeirevier unter der Telefonnummer 069-75511000 in Verbindung zu setzen.  ";2016-01-26 14:30:00;POL-F: 160126 - 82 Frankfurt-Schwanheim: Verkehrsunfallflucht;"https://www.presseportal.de/blaulicht/pm/4970/3235115
";False;2016
" (ts) Am Dienstagmorgen, um 01.00 Uhr, wurde ein Hotel in der Leonardo-da-Vinci-Allee überfallen. Drei Täter drückten mit Gewalt die Eingangstür des Hotels auf und überwältigten den Hotelangestellten. Während einer der drei Ganoven an der Tür Schmiere stand, zwangen die anderen beiden den Rezeptionist unter Vorhalt einer Pistole sowie eines Reizstoffsprühgerätes auf den Boden und forderten den Kassenschlüssel. Nachdem die Räuber die Kassenschublade des Hotels geplündert hatten, flüchteten sie mit mehreren hundert Euro Beute über die Leonardo-da-Vinci-Straße in die Straße Am Römerhof. Der mit der Pistole bewaffnete Täter konnte als ca. 190 cm groß, bekleidet mit hellgrauem Oberteil, schwarze Jogginghose mit weißem Emblem auf dem linken Oberschenkel und schwarz-weiß-roten Turnschuhen beschrieben werden. Maskiert war er mit einer Skimaske und hatte eine schwarze Kapuze über den Kopf gezogen. Der Räuber mit dem Reizstoffsprühgerät wird als ca. 180-185 cm groß beschrieben. Er trug bei Tatausführung schwarze Oberbekleidung, schwarze Jogginghose, dunkle Handschuhe und hatte einen schwarzen Schal um den Kopf gewickelt. Der ""Schmieresteher"" soll eine schwarze Jacke mit zwei Buchstaben, eine schwarze Jogginghose mit weißem Emblem auf dem linken Oberschenkel und weißen Streifen an den Unterschenkelaußenseiten, Turnschuhe mit weißer Sohle und eine helle Baseballkappe getragen haben. Außerdem soll er eine Kapuze über die Kappe gezogen sowie einen Handschuh an der rechten Hand getragen haben.  ";2016-01-26 12:00:00;POL-F: 150126 - 81 Frankfurt-Bockenheim: Täter erbeuten Hotelkasse;"https://www.presseportal.de/blaulicht/pm/4970/3234775
";False;2016
 (re) Heute um kurz vor 09.00 Uhr ereignete sich auf der BAB 5, Richtung Kassel, in Höhe der Anschlussstelle Flughafen-Nord ein Verkehrsunfall mit zwei beteiligten Fahrzeugen. Der 34 Jahre alte Fahrer eines Lkw wechselte auf den rechten Fahrstreifen und übersah dabei einen dort fahrenden Lancia Ypsilon. Es kam zum Zusammenstoß, bei dem die 39 Jahre alte Lancia-Fahrerin leicht verletzt und zur Behandlung in ein Krankenhaus gebracht wurde. Sicherheitshalber landete auch ein Rettungshubschrauber, daher musste die Fahrbahn Richtung Norden für etwa 30 Minuten gesperrt werden. Der entstandene Sachschaden wird auf insgesamt etwa 8.000 Euro geschätzt.  ;2016-01-25 16:31:00;POL-F: 160125 - 80 Bundesautobahn 5: Verkehrsunfall - kurzfristige Sperrung aufgrund der Landung des Rettungshubschraubers;"https://www.presseportal.de/blaulicht/pm/4970/3234187
";False;2016
 (fue) Sachschaden in Höhe von rund 80.000 EUR entstand am Montag, den 25. Januar 2016, gegen 00.30 Uhr, bei einem Wohnungsbrand in der Dortelweiler Straße. Nach den bisherigen Ergebnissen der Brandermittlung dürfte eine Kerze, die im Wohnzimmer aufgestellt, war als Brandursache anzusehen sein. Der 61-jährige Mieter der Wohnung erlitt eine Rauchgasvergiftung und musste zur ärztlichen Behandlung in ein Krankenhaus verbracht werden. Die Ermittlungen dauern an.  ;2016-01-25 14:41:00;POL-F: 160125 - 79 Frankfurt-Bornheim: Wohnungsbrand;"https://www.presseportal.de/blaulicht/pm/4970/3233945
";False;2016
 (fue) Zwischen Samstag, den 23. Januar 2016, 19.00 Uhr und Sonntag, den 24. Januar 2016, 08.50 Uhr, wurden 29 Pkw, die im Bereich Humboldtstraße, Stalburgstraße, Adlerflychtstraße und Eckenheimer Landstraße geparkt waren, beschädigt. Betroffen waren Fahrzeuge verschiedener Hersteller wie Peugeot, Citroen, Renault, Fiat, Ford, VW, Skoda, Audi, Volvo, Mazda, Mitsubishi, Mercedes und BMW. Bei den Autos wurde vermutlich mittels eines spitzen Gegenstandes der Lack zerkratzt. Der Sachschaden beziffert sich auf mehrere tausend EUR. Sachdienliche Hinweise nimmt das 2. Polizeirevier unter der Telefonnummer 069-75510200 entgegen.  ;2016-01-25 14:40:00;POL-F: 160125 - 78 Frankfurt-Nordend: Sachbeschädigungen an Pkw;"https://www.presseportal.de/blaulicht/pm/4970/3233942
";False;2016
 (re) Nach einem Überfall auf ein Café in der Spohstraße, der sich am Freitag, 13. November 2015, ereignete (Pressemeldung 151113-884), fahndete die Polizei seit dem 18. Januar 2016 öffentlich nach dem Täter. Diesem wurde der Fahndungsdruck daraufhin offenbar zu groß, so dass er am Mittwoch, 20. Januar 2016, im Beisein seines Rechtsanwaltes im Polizeipräsidium erschien und die Tat einräumte. Nahezu zeitgleich erhielt die Polizei auch Hinweise aus der Bevölkerung auf den 25 Jahre alten Deutschen aus Bad Homburg. Nach Durchführung der polizeilichen Maßnahmen musste der Mann aus dem Polizeigewahrsam entlassen werden. Die Ermittlungen zu den Hintergründen der Tat dauern an.  ;2016-01-25 14:37:00;POL-F: 160125 - 77 Frankfurt-Nordend: Nach Öffentlichkeitsfahndung: Räuber stellt sich bei der Polizei;"https://www.presseportal.de/blaulicht/pm/4970/3233931
";False;2016
" (as) Ein 44-jähriger Deutscher ist heute Mittag gegen 11.30 Uhr an der S-Bahnstation ""Messe"" als mutmaßlicher Bankräuber festgenommen worden. Der Festgenommene steht im dringenden Tatverdacht um kurz nach 09.30 Uhr heute Morgen eine Bankfiliale in der Eschersheimer Landstraße überfallen und mehrere tausend Euro erbeutet zu haben. Hier soll er eine Angestellte mit einer Schusswaffe und einem vermeintlichen Sprengstoffgegenstand bedroht haben. Die Angestellte händigte ihm daraufhin Geld aus der Kasse aus, dass er in einen Rucksack steckte. Anschließend flüchtete er von Zeugen beobachtet zunächst zu Fuß und später mit einer S-Bahn Richtung Innenstadt. Die Bahn der Linie S 6 konnte an der Station ""Messe"" angehalten und kontrolliert werden. Hier fiel der inzwischen anders bekleidete Mann den Polizeibeamten anhand seiner markanten Schuhe auf und es erfolgte die Festnahme. Seine Beute sowie die Schusswaffe fanden sich im Rucksack des Mannes. Der vermeintliche Sprengstoff stellte sich als Attrappe heraus. Seine Oberbekleidung, eine grünfarbene Blousonjacke sowie eine blaue Hose, will er im Nahbereich der Bank auf der Flucht weggeworfen haben. Aufgrund der Sprengstoffhinweise musste der Bereich um die Bank großräumig abgesperrt werden. So waren die Eschersheimer Landstraße stadteinwärts ab der Hügelstraße sowie der U-Bahnverkehr in beide Richtungen zeitweise voll gesperrt. Ebenso mussten die polizeilichen Maßnahmen rund um die S-Bahnstation durchgeführt werden. Der Bahnverkehr blieb für circa zwei Stunden gesperrt. Beide Bereiche konnten nach der Absuche mit einem Sprengstoffsuchhund wieder freigegeben werden. Von den Maßnahmen waren zahlreiche Pendler betroffen, die größtenteils Verständnis für die Sperrungen aufbrachten. Der mutmaßliche Bankräuber kam in das Polizeigewahrsam und soll dem Haftrichter vorgeführt werden. Polizeilich ist er schon mehrfach mit Eigentumsdelikten in Erscheinung getreten.  ";2016-01-25 14:03:00;POL-F: 160125 - 76 Frankfurt-Eschersheim: Bankräuber festgenommen;"https://www.presseportal.de/blaulicht/pm/4970/3233873
";False;2016
 (fue) Am Samstag, den 23. Januar 2016, gegen 14.15 Uhr, fiel Zivilbeamten im Bahnhofsviertel ein Mann auf, der mehrfach Kontakt zu Abhängigen suchte, offensichtlich in der Absicht, Drogen zu verkaufen. Nachdem in einem Fall die Zahlung in der Kaiserstraße beobachtet werden konnte, wurde der Abnehmer, ein 33-Jähriger aus Frankfurt, kontrolliert, nachdem er seinen Wagen bestiegen hatte. Der Mann fuhr unter Drogeneinfluss und war nicht im Besitz einer Fahrerlaubnis. Ein Plastikpäckchen mit Heroin, welches er weggeworfen hatte, wurde aufgefunden und sichergestellt. Danach erfolgte die Festnahme des Beschuldigten, eines 24-jährigen Mazedoniers und die Durchsuchung seines Hotelzimmers. Dabei fanden sich rund 85 Gramm Heroin, eine Feinwaage, Verpackungsmaterial sowie mehrere Handys.  ;2016-01-24 13:00:00;POL-F: 160124 - 75 Frankfurt-Bahnhofsviertel: Festnahme auf der Drogenszene;"https://www.presseportal.de/blaulicht/pm/4970/3232974
";False;2016
" (fue) Am Freitag, den 22. Januar 2016, gegen 22.10 Uhr, fiel ein 18-jähriger Frankfurter auf, als er zusammen mit zwei Begleitern eine Frau in der Emmerich-Josef-Straße nach einer Zigarette fragte. Als das Ansinnen verneint wurde, kam es zu Beleidigungen, Bedrohungen und zu einer körperlichen Auseinandersetzung mit dem Begleiter der Frau. Nach Eintreffen der Polizei wurde gegen den 18-Jährigen eine Strafanzeige wegen gefährlicher Körperverletzung und Bedrohung aufgenommen. Im Übrigen wurde der junge Mann mit einem Platzverweis belegt. Daraufhin entfernte er sich kurz, erschien dann jedoch zusammen mit Vater und Mutter wieder. Wegen der zuvor stattgefundenen Auseinandersetzung befanden sich zu diesem Zeitpunkt noch viele Schaulustige am Ort. Die Mutter des Beschuldigten fuhr die Beamten sofort in aggressiver Weise und forderte sie auf, den Mund zu halten. Hinter seiner Mutter stehend schlug der 18-Jährige dann mit der Faust nach einem der Beamten, ohne diesen zu treffen. Zur Abwehr wurde er von dem anderen Beamten zurückgestoßen, versuchte aber sofort wieder, mit beiden Fäusten nach den Polizisten zu schlagen. Er wurde daraufhin zu Boden gebracht, versuchte aber immer weiter zu schlagen und zu treten. Zeitgleich versuchten die Eltern mit Hilfe verschiedener Passanten die Beamten von dem Beschuldigten wegzuziehen. Durch eine Kopfnuss seitens des Beschuldigten wurde einer der Beamten im Gesicht verletzt. Immer weiter wirkten mehrere Personen durch Ziehen und Zerren auf die Beamten ein in der Absicht, die Festnahme zu verhindern. Schließlich gelang es, den immer weiter um sich tretenden Beschuldigten aus dem Pulk von Menschen zu ziehen und zur Dienststelle zu sistieren. Das ganze geschah unter Rufen wie ""Scheißbullen"" und ""Hurensöhne"". Der alkoholisierte Beschuldigte selbst drohte den Beamten mit den Worten: ""Ich werde mich rächen, ich bringe euch um"". Zwei der Beamten wurden bei dem Einsatz verletzt. Die Ermittlungen dauern an.  ";2016-01-24 13:00:00;POL-F: 160124 - 74 Frankfurt-Höchst: Widerstand gegen Vollzugsbeamte, versuchte Gefangenenbefreiung;"https://www.presseportal.de/blaulicht/pm/4970/3232973
";False;2016
 (fue) Am Freitag, den 22. Januar 2016, gegen 19.35 Uhr, befuhren eine 67-jährige Frau aus dem Main-Taunus-Kreis mit ihrem VW Touran sowie ein 56-jähriger Mann aus dem Kreis Groß-Gerau mit seinem Mercedes in der genannten Reihenfolge die A66 in Richtung Wiesbaden. Kurz hinter der Anschlussstelle Miquelallee musste die 67-Jährige verkehrsbedingt abbremsen, was der 56-Jährige offensichtlich zu spät bemerkte und ins Heck des Touran fuhr. Dabei hatte er noch versucht nach rechts auszuweichen, wo er einen dort fahrenden Opel Vectra touchierte. Bei dem Verkehrsunfall wurde niemand verletzt, der entstandene Sachschaden beziffert sich auf etwa 11.000 EUR. Bei der Unfallaufnahme stellte sich heraus, dass es sich bei dem 56-Jährigen um einen Polizeibeamten handelte, der in seinem Privat-Pkw unterwegs war. Ein bei ihm durchgeführter Atemalkoholtest lag bereits im Bereich der absoluten Fahruntüchtigkeit. Zur Durchführung einer Blutentnahme wurde er ins Polizeipräsidium verbracht. Hier bat er darum, eine Toilette aufsuchen zu dürfen. Von der Toilette aus kletterte er auf ein Vordach, von dem er dann in den Hof stürzte und sich mehrere Frakturen zuzog. Er musste daraufhin in ein Krankenhaus verbracht werden, wo er stationär aufgenommen wurde.  ;2016-01-24 13:00:00;POL-F: 160124 - 73 Bundesautobahn BAB A66: Verkehrsunfall;"https://www.presseportal.de/blaulicht/pm/4970/3232972
";False;2016
" (fue) Am Mittwoch, den 13. Januar 2016, gegen 20.00 Uhr, erhielt eine 75-jährige Frankfurterin den Anruf eines Mannes, der vorgab, Rechtsanwalt ""Dr. Röder"" der Verbraucherberatung zu sein. Der angebliche Anwalt teilte der Frau in diesem Anruf mit, dass gegen sie durch eine Zeitschriftenfirma ein Pfändungsverfahren eingeleitet worden sei. Des Weiteren bot er der Frau an, alle Wertgegenstände sowie das Bargeld von der Verbraucherzentrale verwahren zu lassen, damit es vor der Pfändung in Sicherheit sei. Wie sich später herausstellte, hatte die Geschädigte in den Vorjahren tatsächlich ein Probeabo des in Rede stehenden Verlags erhalten und war aus diesem Grund völlig verunsichert. Wie ausgemacht, übergab die Frau dann ihr Bargeld und den Schmuck an einen ""Sicherheitsbeauftragten"", der am anderen Morgen an ihrer Anschrift erschienen war. Am Freitag, den 22. Januar 2016, setzte sich die 75-Jährige dann mit der Verbraucherschutzzentrale in Verbindung. Dabei musste sie erfahren, dass es weder einen ""Dr. Röder"" noch eine solche Vorgehensweise gibt und sie auf einen Betrüger hereingefallen war. Der Gesamtwert des Bargeldes und des Schmucks beziffert sich auf mehrere tausend EUR.  ";2016-01-24 13:00:00;POL-F: 160124 - 72 Frankfurt/Nieder-Eschbach: Trickbetrug;"https://www.presseportal.de/blaulicht/pm/4970/3232971
";False;2016
 (re) Der Fahrer eines Motorrollers wurde bei einem Verkehrsunfall auf der Ignatz-Bubis-Brücke, der sich heute um 04.25 Uhr ereignete, schwer verletzt. Der 53 Jahre alte Mann hielt auf der Brücke kurz vor dem Frankensteiner Platz an einer roten Ampel. Ein 41 Jahre alter Mann, Fahrer eines 3er-BMW, fuhr von hinten auf den Motorroller auf. Vermutlich stand der Mann unter Alkoholeinfluss. Die Brücke musste für die Dauer der Unfallaufnahme bis 05.10 Uhr für den Fahrzeugverkehr und bis 05.30 Uhr für die Straßenbahn gesperrt werden. Zeugen des Unfalls werden gebeten, sich mit dem 8. Polizeirevier (Tel. 069 / 755-10800) in Verbindung zu setzen.  ;2016-01-22 11:47:00;POL-F: 160122 - 71 Frankfurt-Sachsenhausen: Rollerfahrer bei Verkehrsunfall schwer verletzt - Zeugen gesucht;"https://www.presseportal.de/blaulicht/pm/4970/3231847
";False;2016
